Starting Training Loop...
Epoch [2/20] Loss: 0.01599306256533262
Epoch [2/20] Loss: 0.01599824017052617
Epoch [2/20] Loss: 0.016003781409236407
Epoch [2/20] Loss: 0.016009123726740283
Epoch [2/20] Loss: 0.01601360695005941
Epoch [2/20] Loss: 0.0160182015729135
Epoch [2/20] Loss: 0.01602283007402352
Epoch [2/20] Loss: 0.01602761899118164
Epoch [2/20] Loss: 0.016032702911089793
Epoch [2/20] Loss: 0.016037723581075424
Epoch [2/20] Loss: 0.016042262951732247
Epoch [2/20] Loss: 0.01604730955402138
Epoch [2/20] Loss: 0.016051802476509152
Epoch [2/20] Loss: 0.01605675099988245
Epoch [2/20] Loss: 0.016061373114402318
Epoch [2/20] Loss: 0.016066456542468605
Epoch [2/20] Loss: 0.016071391740221992
Epoch [2/20] Loss: 0.016076449546621747
Epoch [2/20] Loss: 0.016081020504586863
Epoch [2/20] Loss: 0.01608535452685257
Epoch [2/20] Loss: 0.0160906303056827
Epoch [2/20] Loss: 0.016095104247251607
Epoch [2/20] Loss: 0.016100178929239945
Epoch [2/20] Loss: 0.016105270548002936
Epoch [2/20] Loss: 0.01611010544002056
Epoch [2/20] Loss: 0.016114996356709578
Epoch [2/20] Loss: 0.016120132587765373
Epoch [2/20] Loss: 0.016124663720365123
Epoch [2/20] Loss: 0.01612988585666227
Epoch [2/20] Loss: 0.01613549239738166
Epoch [2/20] Loss: 0.016140659219707143
Epoch [2/20] Loss: 0.01614554643581562
Epoch [2/20] Loss: 0.01615049706010674
Validation Loss: 0.015951378804302654
Images saved for epoch 1
Epoch [3/20] Loss: 5.75572353465905e-06
Epoch [3/20] Loss: 1.0727735298649841e-05
Epoch [3/20] Loss: 1.6090382462389772e-05
Epoch [3/20] Loss: 2.102767642698029e-05
Epoch [3/20] Loss: 2.57730441060875e-05
Epoch [3/20] Loss: 3.159523277354632e-05
Epoch [3/20] Loss: 3.637990338312473e-05
Epoch [3/20] Loss: 4.130140339940391e-05
Epoch [3/20] Loss: 4.6226199521004814e-05
Epoch [3/20] Loss: 5.119219857702809e-05
Epoch [3/20] Loss: 5.56156536963117e-05
Epoch [3/20] Loss: 6.0539711760951234e-05
Epoch [3/20] Loss: 6.545059275839875e-05
Epoch [3/20] Loss: 7.002599465596623e-05
Epoch [3/20] Loss: 7.50740348177286e-05
Epoch [3/20] Loss: 8.00622567718005e-05
Epoch [3/20] Loss: 8.471883199191214e-05
Epoch [3/20] Loss: 9.010441981336021e-05
Epoch [3/20] Loss: 9.49017794723949e-05
Epoch [3/20] Loss: 9.996601158608308e-05
Epoch [3/20] Loss: 0.00010473608343484879
Epoch [3/20] Loss: 0.00010945484429287217
Epoch [3/20] Loss: 0.00011420394873466585
Epoch [3/20] Loss: 0.00011936527255049478
Epoch [3/20] Loss: 0.00012457589880667452
Epoch [3/20] Loss: 0.00013011795117396835
Epoch [3/20] Loss: 0.0001347270930704819
Epoch [3/20] Loss: 0.00013954941870495253
Epoch [3/20] Loss: 0.00014452077919030145
Epoch [3/20] Loss: 0.0001492317376478292
Epoch [3/20] Loss: 0.00015399189088175888
Epoch [3/20] Loss: 0.00015889299681630227
Epoch [3/20] Loss: 0.00016346942299220356
Epoch [3/20] Loss: 0.0001680777703523071
Epoch [3/20] Loss: 0.00017323630373037771
Epoch [3/20] Loss: 0.00017830478709922963
Epoch [3/20] Loss: 0.00018299933004034747
Epoch [3/20] Loss: 0.0001877566134122942
Epoch [3/20] Loss: 0.00019243760510987296
Epoch [3/20] Loss: 0.0001976506994002918
Epoch [3/20] Loss: 0.0002028280804410285
Epoch [3/20] Loss: 0.00020764041127224023
Epoch [3/20] Loss: 0.00021290013464244197
Epoch [3/20] Loss: 0.00021773394560812022
Epoch [3/20] Loss: 0.0002224124083795543
Epoch [3/20] Loss: 0.0002274869385793739
Epoch [3/20] Loss: 0.00023236151976453227
Epoch [3/20] Loss: 0.00023703592366392448
Epoch [3/20] Loss: 0.0002418186263177151
Epoch [3/20] Loss: 0.0002465549325752846
Epoch [3/20] Loss: 0.00025108703179726175
Epoch [3/20] Loss: 0.00025560329441717735
Epoch [3/20] Loss: 0.00026053783883277703
Epoch [3/20] Loss: 0.00026524453250360657
Epoch [3/20] Loss: 0.00027010817638470716
Epoch [3/20] Loss: 0.00027506263127676384
Epoch [3/20] Loss: 0.0002797034852070215
Epoch [3/20] Loss: 0.0002845854975579663
Epoch [3/20] Loss: 0.0002890747471165973
Epoch [3/20] Loss: 0.00029432002998610804
Epoch [3/20] Loss: 0.0002990564971512733
Epoch [3/20] Loss: 0.0003040929925607415
Epoch [3/20] Loss: 0.0003087272648702523
Epoch [3/20] Loss: 0.000313620136866013
Epoch [3/20] Loss: 0.00031853886468268916
Epoch [3/20] Loss: 0.00032339828231254863
Epoch [3/20] Loss: 0.0003284534865393717
Epoch [3/20] Loss: 0.000332894453229365
Epoch [3/20] Loss: 0.0003378566858121585
Epoch [3/20] Loss: 0.00034260254327398424
Epoch [3/20] Loss: 0.0003471167467473356
Epoch [3/20] Loss: 0.0003519456748881825
Epoch [3/20] Loss: 0.0003565876025162915
Epoch [3/20] Loss: 0.00036144082711577716
Epoch [3/20] Loss: 0.00036619792369371414
Epoch [3/20] Loss: 0.0003711882077359882
Epoch [3/20] Loss: 0.000375959943081014
Epoch [3/20] Loss: 0.00038051599429582617
Epoch [3/20] Loss: 0.0003852998477183824
Epoch [3/20] Loss: 0.00039010495918173995
Epoch [3/20] Loss: 0.00039510036873397614
Epoch [3/20] Loss: 0.0004000072591053822
Epoch [3/20] Loss: 0.0004048179064371958
Epoch [3/20] Loss: 0.00040948322714692945
Epoch [3/20] Loss: 0.00041428714665859017
Epoch [3/20] Loss: 0.00041855057873260124
Epoch [3/20] Loss: 0.0004233691558378336
Epoch [3/20] Loss: 0.00042801119407152947
Epoch [3/20] Loss: 0.000432502381875405
Epoch [3/20] Loss: 0.00043756225683496335
Epoch [3/20] Loss: 0.00044250771031489644
Epoch [3/20] Loss: 0.00044739796925366717
Epoch [3/20] Loss: 0.0004518858718362814
Epoch [3/20] Loss: 0.0004565434254451748
Epoch [3/20] Loss: 0.00046122844748090736
Epoch [3/20] Loss: 0.000466408361271918
Epoch [3/20] Loss: 0.00047173538755340737
Epoch [3/20] Loss: 0.0004764034739911406
Epoch [3/20] Loss: 0.000481998123433288
Epoch [3/20] Loss: 0.00048696446666095125
Epoch [3/20] Loss: 0.0004920298230686635
Epoch [3/20] Loss: 0.000497155785454709
Epoch [3/20] Loss: 0.0005019169035458858
Epoch [3/20] Loss: 0.0005063719468559559
Epoch [3/20] Loss: 0.0005115354592504188
Epoch [3/20] Loss: 0.0005163304520675599
Epoch [3/20] Loss: 0.0005213654290035188
Epoch [3/20] Loss: 0.0005267659073962641
Epoch [3/20] Loss: 0.0005320224355593257
Epoch [3/20] Loss: 0.0005373213950848173
Epoch [3/20] Loss: 0.0005421466058777881
Epoch [3/20] Loss: 0.0005474079930384138
Epoch [3/20] Loss: 0.0005530675256004721
Epoch [3/20] Loss: 0.0005580575154789512
Epoch [3/20] Loss: 0.0005626884702091833
Epoch [3/20] Loss: 0.0005673348791285436
Epoch [3/20] Loss: 0.0005719117989112927
Epoch [3/20] Loss: 0.0005762637484011512
Epoch [3/20] Loss: 0.0005810536757177442
Epoch [3/20] Loss: 0.0005859359116331731
Epoch [3/20] Loss: 0.000590553055667399
Epoch [3/20] Loss: 0.0005956423087651527
Epoch [3/20] Loss: 0.0006009494872270734
Epoch [3/20] Loss: 0.0006059194216063447
Epoch [3/20] Loss: 0.0006106357176659308
Epoch [3/20] Loss: 0.0006154036797719595
Epoch [3/20] Loss: 0.0006204301006597804
Epoch [3/20] Loss: 0.0006252132151428839
Epoch [3/20] Loss: 0.0006297183919060252
Epoch [3/20] Loss: 0.0006346907531366044
Epoch [3/20] Loss: 0.0006391838153521809
Epoch [3/20] Loss: 0.0006443523885405711
Epoch [3/20] Loss: 0.0006489472984985242
Epoch [3/20] Loss: 0.0006536979078822925
Epoch [3/20] Loss: 0.0006582272578494427
Epoch [3/20] Loss: 0.0006631094890582509
Epoch [3/20] Loss: 0.0006679183728781141
Epoch [3/20] Loss: 0.0006727388432215303
Epoch [3/20] Loss: 0.0006776156435783574
Epoch [3/20] Loss: 0.0006828840224240599
Epoch [3/20] Loss: 0.0006875660151610326
Epoch [3/20] Loss: 0.0006917227790305604
Epoch [3/20] Loss: 0.000696427523572085
Epoch [3/20] Loss: 0.0007013772583118889
Epoch [3/20] Loss: 0.0007059545881589681
Epoch [3/20] Loss: 0.0007108761037659284
Epoch [3/20] Loss: 0.0007153576985942888
Epoch [3/20] Loss: 0.0007198602496513971
Epoch [3/20] Loss: 0.0007243460392554726
Epoch [3/20] Loss: 0.0007288027854797513
Epoch [3/20] Loss: 0.0007341096074151526
Epoch [3/20] Loss: 0.0007388860376143448
Epoch [3/20] Loss: 0.0007450219590289828
Epoch [3/20] Loss: 0.000750057877877413
Epoch [3/20] Loss: 0.0007554434609922403
Epoch [3/20] Loss: 0.0007606569135741614
Epoch [3/20] Loss: 0.000765426958359858
Epoch [3/20] Loss: 0.0007706982988466474
Epoch [3/20] Loss: 0.0007759129363203342
Epoch [3/20] Loss: 0.0007810746113677343
Epoch [3/20] Loss: 0.0007860467913934157
Epoch [3/20] Loss: 0.0007914303488963515
Epoch [3/20] Loss: 0.0007966094484419779
Epoch [3/20] Loss: 0.0008015029620089752
Epoch [3/20] Loss: 0.0008064186590560727
Epoch [3/20] Loss: 0.0008107986361781442
Epoch [3/20] Loss: 0.0008160957630631935
Epoch [3/20] Loss: 0.0008208251355859538
Epoch [3/20] Loss: 0.0008255376889995774
Epoch [3/20] Loss: 0.0008303345609350401
Epoch [3/20] Loss: 0.0008353066256485141
Epoch [3/20] Loss: 0.0008402763017519734
Epoch [3/20] Loss: 0.0008451434176483451
Epoch [3/20] Loss: 0.0008494718210914056
Epoch [3/20] Loss: 0.0008540940106230413
Epoch [3/20] Loss: 0.0008592130278018894
Epoch [3/20] Loss: 0.0008639999005216364
Epoch [3/20] Loss: 0.000868622588072577
Epoch [3/20] Loss: 0.0008728169143054016
Epoch [3/20] Loss: 0.0008772215176437259
Epoch [3/20] Loss: 0.0008818721925264397
Epoch [3/20] Loss: 0.0008867640881925652
Epoch [3/20] Loss: 0.0008915845603009642
Epoch [3/20] Loss: 0.000896579560377198
Epoch [3/20] Loss: 0.0009010482778912734
Epoch [3/20] Loss: 0.0009058071850473678
Epoch [3/20] Loss: 0.0009108448971182917
Epoch [3/20] Loss: 0.0009158009304932718
Epoch [3/20] Loss: 0.0009206850672951433
Epoch [3/20] Loss: 0.0009250429588936584
Epoch [3/20] Loss: 0.0009295981417369481
Epoch [3/20] Loss: 0.0009340001587871879
Epoch [3/20] Loss: 0.0009389831334474866
Epoch [3/20] Loss: 0.0009439223494783129
Epoch [3/20] Loss: 0.0009485522437480643
Epoch [3/20] Loss: 0.0009538325374041151
Epoch [3/20] Loss: 0.0009592796707630571
Epoch [3/20] Loss: 0.0009639222061335664
Epoch [3/20] Loss: 0.0009687017653530448
Epoch [3/20] Loss: 0.0009735341772757146
Epoch [3/20] Loss: 0.0009783889903596926
Epoch [3/20] Loss: 0.0009830022617275589
Epoch [3/20] Loss: 0.0009875037852705316
Epoch [3/20] Loss: 0.0009921461141380568
Epoch [3/20] Loss: 0.000996556813138539
Epoch [3/20] Loss: 0.001001144899378942
Epoch [3/20] Loss: 0.001005998998233226
Epoch [3/20] Loss: 0.0010111538680953951
Epoch [3/20] Loss: 0.0010161691442936828
Epoch [3/20] Loss: 0.0010212719159827944
Epoch [3/20] Loss: 0.0010259762569315924
Epoch [3/20] Loss: 0.0010310326454618538
Epoch [3/20] Loss: 0.001036038673738758
Epoch [3/20] Loss: 0.0010414594394317813
Epoch [3/20] Loss: 0.0010462494479375817
Epoch [3/20] Loss: 0.0010508110503173673
Epoch [3/20] Loss: 0.0010556990086010981
Epoch [3/20] Loss: 0.0010604903955584413
Epoch [3/20] Loss: 0.0010651399390872
Epoch [3/20] Loss: 0.0010697220526259118
Epoch [3/20] Loss: 0.0010741430279444044
Epoch [3/20] Loss: 0.0010788014622796997
Epoch [3/20] Loss: 0.0010830975833054177
Epoch [3/20] Loss: 0.001087726485654853
Epoch [3/20] Loss: 0.001092448037833126
Epoch [3/20] Loss: 0.0010975138984375826
Epoch [3/20] Loss: 0.0011021349936799014
Epoch [3/20] Loss: 0.0011069133197647517
Epoch [3/20] Loss: 0.001111361511705875
Epoch [3/20] Loss: 0.0011164919018453612
Epoch [3/20] Loss: 0.0011213361956320341
Epoch [3/20] Loss: 0.0011261458560443158
Epoch [3/20] Loss: 0.0011307764801344424
Epoch [3/20] Loss: 0.0011358348066157844
Epoch [3/20] Loss: 0.001141160834505354
Epoch [3/20] Loss: 0.0011463695539918153
Epoch [3/20] Loss: 0.0011508618490282147
Epoch [3/20] Loss: 0.0011558442294776477
Epoch [3/20] Loss: 0.0011608515561935425
Epoch [3/20] Loss: 0.0011657301556561388
Epoch [3/20] Loss: 0.0011706968612935976
Epoch [3/20] Loss: 0.0011757302344485468
Epoch [3/20] Loss: 0.001180512384074403
Epoch [3/20] Loss: 0.0011852462937795355
Epoch [3/20] Loss: 0.0011898185872482824
Epoch [3/20] Loss: 0.0011946219310813965
Epoch [3/20] Loss: 0.0011995844025251914
Epoch [3/20] Loss: 0.001204595398051936
Epoch [3/20] Loss: 0.0012096432958384217
Epoch [3/20] Loss: 0.0012150299255880312
Epoch [3/20] Loss: 0.0012206825570674614
Epoch [3/20] Loss: 0.0012252901746071898
Epoch [3/20] Loss: 0.0012300540913727114
Epoch [3/20] Loss: 0.0012350873668652807
Epoch [3/20] Loss: 0.0012398021859284525
Epoch [3/20] Loss: 0.001244262384459028
Epoch [3/20] Loss: 0.001248995450208233
Epoch [3/20] Loss: 0.0012537856284465432
Epoch [3/20] Loss: 0.001258922910255416
Epoch [3/20] Loss: 0.0012639928538533457
Epoch [3/20] Loss: 0.0012690056531924803
Epoch [3/20] Loss: 0.001273478158065415
Epoch [3/20] Loss: 0.0012786812960880322
Epoch [3/20] Loss: 0.0012833621851224464
Epoch [3/20] Loss: 0.0012882472794274703
Epoch [3/20] Loss: 0.001292806722939165
Epoch [3/20] Loss: 0.0012973627476792356
Epoch [3/20] Loss: 0.0013018513424292593
Epoch [3/20] Loss: 0.001306595553456325
Epoch [3/20] Loss: 0.0013113010139925263
Epoch [3/20] Loss: 0.0013158274982159866
Epoch [3/20] Loss: 0.0013204155285652687
Epoch [3/20] Loss: 0.0013252021015321086
Epoch [3/20] Loss: 0.001330534255088543
Epoch [3/20] Loss: 0.0013351482165646718
Epoch [3/20] Loss: 0.0013403531825211103
Epoch [3/20] Loss: 0.0013452423895301505
Epoch [3/20] Loss: 0.0013497304483137398
Epoch [3/20] Loss: 0.0013539869495945796
Epoch [3/20] Loss: 0.0013585814641963922
Epoch [3/20] Loss: 0.0013632246626120953
Epoch [3/20] Loss: 0.00136786746273002
Epoch [3/20] Loss: 0.0013722912131897535
Epoch [3/20] Loss: 0.001376923603145141
Epoch [3/20] Loss: 0.0013816833239582921
Epoch [3/20] Loss: 0.0013863832927506067
Epoch [3/20] Loss: 0.001391415028001546
Epoch [3/20] Loss: 0.0013963220425100736
Epoch [3/20] Loss: 0.0014017553060460867
Epoch [3/20] Loss: 0.0014064840790630328
Epoch [3/20] Loss: 0.0014108563352679799
Epoch [3/20] Loss: 0.0014153585445067585
Epoch [3/20] Loss: 0.0014200286674404439
Epoch [3/20] Loss: 0.0014247884738552593
Epoch [3/20] Loss: 0.0014292234148940782
Epoch [3/20] Loss: 0.0014345309898887942
Epoch [3/20] Loss: 0.0014389221149362008
Epoch [3/20] Loss: 0.0014438466545469725
Epoch [3/20] Loss: 0.001449015714870607
Epoch [3/20] Loss: 0.0014534943971832343
Epoch [3/20] Loss: 0.0014577728260216725
Epoch [3/20] Loss: 0.0014623502638268645
Epoch [3/20] Loss: 0.0014666928542014246
Epoch [3/20] Loss: 0.0014720696265222676
Epoch [3/20] Loss: 0.0014769045279531335
Epoch [3/20] Loss: 0.0014818889298961648
Epoch [3/20] Loss: 0.0014865277629211517
Epoch [3/20] Loss: 0.0014910022154525722
Epoch [3/20] Loss: 0.001496212328098766
Epoch [3/20] Loss: 0.001501557786683643
Epoch [3/20] Loss: 0.0015067787657404201
Epoch [3/20] Loss: 0.0015112810644049924
Epoch [3/20] Loss: 0.0015166146222993836
Epoch [3/20] Loss: 0.0015220637100825788
Epoch [3/20] Loss: 0.0015269556328117734
Epoch [3/20] Loss: 0.00153217818152656
Epoch [3/20] Loss: 0.0015373322853862073
Epoch [3/20] Loss: 0.0015421076683622896
Epoch [3/20] Loss: 0.0015472066824030854
Epoch [3/20] Loss: 0.0015517746151877368
Epoch [3/20] Loss: 0.0015567639031914013
Epoch [3/20] Loss: 0.0015616239103255058
Epoch [3/20] Loss: 0.0015659717282848651
Epoch [3/20] Loss: 0.0015705244269149069
Epoch [3/20] Loss: 0.0015750938740547744
Epoch [3/20] Loss: 0.0015797859168977994
Epoch [3/20] Loss: 0.0015844970039049057
Epoch [3/20] Loss: 0.0015892889259461918
Epoch [3/20] Loss: 0.001593841697234691
Epoch [3/20] Loss: 0.00159824279178727
Epoch [3/20] Loss: 0.0016032616985551143
Epoch [3/20] Loss: 0.0016085274363982663
Epoch [3/20] Loss: 0.0016135192389140495
Epoch [3/20] Loss: 0.0016180206009610988
Epoch [3/20] Loss: 0.0016232215845280822
Epoch [3/20] Loss: 0.0016281476779120185
Epoch [3/20] Loss: 0.0016329710175290901
Epoch [3/20] Loss: 0.0016384493463701526
Epoch [3/20] Loss: 0.0016432723094575667
Epoch [3/20] Loss: 0.001647761528423163
Epoch [3/20] Loss: 0.0016521666980267927
Epoch [3/20] Loss: 0.001656887103848757
Epoch [3/20] Loss: 0.0016617226386142733
Epoch [3/20] Loss: 0.001666650309010314
Epoch [3/20] Loss: 0.0016716280063721325
Epoch [3/20] Loss: 0.0016773219849262446
Epoch [3/20] Loss: 0.0016822369453871997
Epoch [3/20] Loss: 0.0016869941828695943
Epoch [3/20] Loss: 0.0016917446434064824
Epoch [3/20] Loss: 0.0016962388975737559
Epoch [3/20] Loss: 0.0017009785958340441
Epoch [3/20] Loss: 0.0017060086308182492
Epoch [3/20] Loss: 0.0017105289705483617
Epoch [3/20] Loss: 0.0017152508501309387
Epoch [3/20] Loss: 0.0017199865162880904
Epoch [3/20] Loss: 0.0017250058107638163
Epoch [3/20] Loss: 0.001730440050335301
Epoch [3/20] Loss: 0.0017353567481276286
Epoch [3/20] Loss: 0.001740352835433248
Epoch [3/20] Loss: 0.0017457570149948607
Epoch [3/20] Loss: 0.0017502434652908196
Epoch [3/20] Loss: 0.001755869422585657
Epoch [3/20] Loss: 0.0017610088270804737
Epoch [3/20] Loss: 0.0017658217815389305
Epoch [3/20] Loss: 0.0017700338879140095
Epoch [3/20] Loss: 0.0017748278926349634
Epoch [3/20] Loss: 0.0017794760988951105
Epoch [3/20] Loss: 0.0017841046126541727
Epoch [3/20] Loss: 0.001788977905990237
Epoch [3/20] Loss: 0.001793233790115435
Epoch [3/20] Loss: 0.001797815398280747
Epoch [3/20] Loss: 0.001802612556731746
Epoch [3/20] Loss: 0.0018073327781130111
Epoch [3/20] Loss: 0.0018120171618133086
Epoch [3/20] Loss: 0.0018168533599181825
Epoch [3/20] Loss: 0.0018216989106667508
Epoch [3/20] Loss: 0.0018263740364440958
Epoch [3/20] Loss: 0.0018311265302411342
Epoch [3/20] Loss: 0.001835989272804367
Epoch [3/20] Loss: 0.0018403714435058572
Epoch [3/20] Loss: 0.00184510174176208
Epoch [3/20] Loss: 0.0018494814970846502
Epoch [3/20] Loss: 0.0018544124009291243
Epoch [3/20] Loss: 0.0018590209409665135
Epoch [3/20] Loss: 0.0018638296715270397
Epoch [3/20] Loss: 0.001868904475887516
Epoch [3/20] Loss: 0.0018738264574499274
Epoch [3/20] Loss: 0.0018789036345355735
Epoch [3/20] Loss: 0.0018833163644428955
Epoch [3/20] Loss: 0.001888686099777437
Epoch [3/20] Loss: 0.0018940158582522533
Epoch [3/20] Loss: 0.001898829764036423
Epoch [3/20] Loss: 0.0019036956270891922
Epoch [3/20] Loss: 0.0019086155536233325
Epoch [3/20] Loss: 0.0019135109921982036
Epoch [3/20] Loss: 0.0019186302905976396
Epoch [3/20] Loss: 0.0019231678668553138
Epoch [3/20] Loss: 0.0019278375935503672
Epoch [3/20] Loss: 0.0019323901721615808
Epoch [3/20] Loss: 0.0019371138443783236
Epoch [3/20] Loss: 0.0019416929118509392
Epoch [3/20] Loss: 0.0019466481221556212
Epoch [3/20] Loss: 0.0019514062859598061
Epoch [3/20] Loss: 0.0019558580275754424
Epoch [3/20] Loss: 0.001961216716471158
Epoch [3/20] Loss: 0.0019663682458092727
Epoch [3/20] Loss: 0.0019711679325980884
Epoch [3/20] Loss: 0.001976424713742014
Epoch [3/20] Loss: 0.0019817815294026838
Epoch [3/20] Loss: 0.0019863331925761675
Epoch [3/20] Loss: 0.0019913067186953745
Epoch [3/20] Loss: 0.0019958506418310874
Epoch [3/20] Loss: 0.0020004617340335607
Epoch [3/20] Loss: 0.0020052155112672363
Epoch [3/20] Loss: 0.0020100727376709876
Epoch [3/20] Loss: 0.0020150414665670276
Epoch [3/20] Loss: 0.00202021149645453
Epoch [3/20] Loss: 0.0020248523750945463
Epoch [3/20] Loss: 0.0020296617036900675
Epoch [3/20] Loss: 0.0020341929857250226
Epoch [3/20] Loss: 0.0020389446364486247
Epoch [3/20] Loss: 0.002043670786112848
Epoch [3/20] Loss: 0.0020486231159656506
Epoch [3/20] Loss: 0.0020535557506698937
Epoch [3/20] Loss: 0.0020582709886223095
Epoch [3/20] Loss: 0.002063055761012561
Epoch [3/20] Loss: 0.0020676084869998357
Epoch [3/20] Loss: 0.0020722032463459258
Epoch [3/20] Loss: 0.002077072177232912
Epoch [3/20] Loss: 0.00208204361361252
Epoch [3/20] Loss: 0.002087107781010173
Epoch [3/20] Loss: 0.0020918577247012737
Epoch [3/20] Loss: 0.002096599742148921
Epoch [3/20] Loss: 0.002101383844139884
Epoch [3/20] Loss: 0.0021063653644543805
Epoch [3/20] Loss: 0.002110587270013795
Epoch [3/20] Loss: 0.0021150258086758255
Epoch [3/20] Loss: 0.0021195337964681907
Epoch [3/20] Loss: 0.002124232245904505
Epoch [3/20] Loss: 0.002128799424453186
Epoch [3/20] Loss: 0.0021337264303332142
Epoch [3/20] Loss: 0.002138339118080111
Epoch [3/20] Loss: 0.002143152997389539
Epoch [3/20] Loss: 0.00214767140681683
Epoch [3/20] Loss: 0.002152396811069997
Epoch [3/20] Loss: 0.002157449158966372
Epoch [3/20] Loss: 0.0021620697114764892
Epoch [3/20] Loss: 0.002166489660163338
Epoch [3/20] Loss: 0.0021714058111051704
Epoch [3/20] Loss: 0.0021761314936372877
Epoch [3/20] Loss: 0.002180919269439885
Epoch [3/20] Loss: 0.0021860784588032182
Epoch [3/20] Loss: 0.0021911250781538514
Epoch [3/20] Loss: 0.002196127312306129
Epoch [3/20] Loss: 0.0022009866005039186
Epoch [3/20] Loss: 0.002206061680201707
Epoch [3/20] Loss: 0.002210669094768417
Epoch [3/20] Loss: 0.0022147149500623582
Epoch [3/20] Loss: 0.002219957285410644
Epoch [3/20] Loss: 0.002224616408677547
Epoch [3/20] Loss: 0.002229336139687766
Epoch [3/20] Loss: 0.0022340502621710713
Epoch [3/20] Loss: 0.0022384650285743454
Epoch [3/20] Loss: 0.002243128860815277
Epoch [3/20] Loss: 0.002247811936075015
Epoch [3/20] Loss: 0.0022528405814294526
Epoch [3/20] Loss: 0.0022579909299940944
Epoch [3/20] Loss: 0.002262591965618912
Epoch [3/20] Loss: 0.002267706652118372
Epoch [3/20] Loss: 0.002272777162864098
Epoch [3/20] Loss: 0.00227738674571214
Epoch [3/20] Loss: 0.0022823328504707153
Epoch [3/20] Loss: 0.0022871094280459687
Epoch [3/20] Loss: 0.002291404177974239
Epoch [3/20] Loss: 0.0022962594346572197
Epoch [3/20] Loss: 0.002301261534082479
Epoch [3/20] Loss: 0.00230561016452224
Epoch [3/20] Loss: 0.0023101293811349836
Epoch [3/20] Loss: 0.0023145155548173948
Epoch [3/20] Loss: 0.0023195480737206835
Epoch [3/20] Loss: 0.002323800717337517
Epoch [3/20] Loss: 0.002328773064448234
Epoch [3/20] Loss: 0.0023335022601785535
Epoch [3/20] Loss: 0.0023383974407717766
Epoch [3/20] Loss: 0.002342822669992907
Epoch [3/20] Loss: 0.002347351043924586
Epoch [3/20] Loss: 0.00235225484204618
Epoch [3/20] Loss: 0.0023570709231716127
Epoch [3/20] Loss: 0.0023615290043111927
Epoch [3/20] Loss: 0.0023659868548263573
Epoch [3/20] Loss: 0.0023705938140275128
Epoch [3/20] Loss: 0.0023753712546793404
Epoch [3/20] Loss: 0.002380145315095001
Epoch [3/20] Loss: 0.002385634622717216
Epoch [3/20] Loss: 0.0023905652826999046
Epoch [3/20] Loss: 0.0023951137586086706
Epoch [3/20] Loss: 0.0023998688710518113
Epoch [3/20] Loss: 0.0024045460224410477
Epoch [3/20] Loss: 0.002409576538677221
Epoch [3/20] Loss: 0.0024145486828149195
Epoch [3/20] Loss: 0.0024191677009666825
Epoch [3/20] Loss: 0.0024239811237339007
Epoch [3/20] Loss: 0.002428434775355057
Epoch [3/20] Loss: 0.002432939711198051
Epoch [3/20] Loss: 0.0024375078772545917
Epoch [3/20] Loss: 0.0024424559799736613
Epoch [3/20] Loss: 0.0024474821755320155
Epoch [3/20] Loss: 0.0024522461717217613
Epoch [3/20] Loss: 0.0024571150543658852
Epoch [3/20] Loss: 0.0024619347998897107
Epoch [3/20] Loss: 0.00246690873313161
Epoch [3/20] Loss: 0.0024716889618678854
Epoch [3/20] Loss: 0.0024763305038472596
Epoch [3/20] Loss: 0.0024806138096272533
Epoch [3/20] Loss: 0.002485193357175182
Epoch [3/20] Loss: 0.002490414192680027
Epoch [3/20] Loss: 0.002495385930283361
Epoch [3/20] Loss: 0.002500186325712759
Epoch [3/20] Loss: 0.0025051180076204704
Epoch [3/20] Loss: 0.002509938201155756
Epoch [3/20] Loss: 0.0025149576915445694
Epoch [3/20] Loss: 0.0025198894787629195
Epoch [3/20] Loss: 0.0025247560045667185
Epoch [3/20] Loss: 0.00252947647216308
Epoch [3/20] Loss: 0.0025341882036830606
Epoch [3/20] Loss: 0.0025389556654164744
Epoch [3/20] Loss: 0.002543576201453419
Epoch [3/20] Loss: 0.0025483642019971556
Epoch [3/20] Loss: 0.002552826855912927
Epoch [3/20] Loss: 0.0025573704910622844
Epoch [3/20] Loss: 0.0025619644735217924
Epoch [3/20] Loss: 0.0025666084573548274
Epoch [3/20] Loss: 0.0025715344969067895
Epoch [3/20] Loss: 0.0025763004704655646
Epoch [3/20] Loss: 0.002580971344987746
Epoch [3/20] Loss: 0.002585765926563902
Epoch [3/20] Loss: 0.0025901580438257884
Epoch [3/20] Loss: 0.0025954032955139367
Epoch [3/20] Loss: 0.002599941095336095
Epoch [3/20] Loss: 0.002604663585308546
Epoch [3/20] Loss: 0.0026097047490974395
Epoch [3/20] Loss: 0.0026147551649260093
Epoch [3/20] Loss: 0.0026192373551418907
Epoch [3/20] Loss: 0.002624153300463231
Epoch [3/20] Loss: 0.002629283607060199
Epoch [3/20] Loss: 0.002633963392392055
Epoch [3/20] Loss: 0.002638958801944291
Epoch [3/20] Loss: 0.002643910098693846
Epoch [3/20] Loss: 0.0026489104466678706
Epoch [3/20] Loss: 0.0026539677835822066
Epoch [3/20] Loss: 0.0026586097935761784
Epoch [3/20] Loss: 0.0026630567544418202
Epoch [3/20] Loss: 0.002667708605097222
Epoch [3/20] Loss: 0.0026729486436145975
